task,comment,topic,pred_topic
clinc,what types of gas can i get for this car,gas type,gas type for cars
clinc,which type of gas does my car use,gas type,gas type for cars
clinc,would a socket converter be needed in france,plug type,international plugs and sockets
clinc,how do i plug stuff in in france,plug type,international plugs and sockets
clinc,is socket converter required in france,plug type,international plugs and sockets
clinc,does france use a socket converter,plug type,international plugs and sockets
clinc,is electricity the same in france,plug type,international plugs and sockets
clinc,will i need a plug converter when i visit costa rica,plug type,international plugs and sockets
clinc,will i require a plug converter when i visit kenya,plug type,international plugs and sockets
clinc,will i need to get a plug converter when i visit guam,plug type,international plugs and sockets
clinc,do i require a plug converter when i visit puerto rico,plug type,international plugs and sockets
clinc,will i need to have a plug converter when i visit madrid,plug type,international plugs and sockets
clinc,z uses which type of plug,plug type,international plugs and sockets
clinc,what sort of plug is used in the caribbean,plug type,international plugs and sockets
clinc,which plug is used in japan,plug type,international plugs and sockets
clinc,plug used in china,plug type,international plugs and sockets
clinc,what kind of plug is used in england,plug type,international plugs and sockets
clinc,what do i need for a plug in wales,plug type,international plugs and sockets
clinc,does z used the same plus as we do in the united states,plug type,international plugs and sockets
clinc,can i used the same type of plug in z as i do in the us,plug type,international plugs and sockets
clinc,electrical plugs used in that country,plug type,international plugs and sockets
clinc,are the electric plugs the same over in that country,plug type,international plugs and sockets
clinc,what kind of electrical outlet does that country use,plug type,international plugs and sockets
clinc,do i need a converter for my electronics when i go to that coutntry,plug type,international plugs and sockets
clinc,can i plug in my electronics there like normal,plug type,international plugs and sockets
clinc,is a socket converter necessary if i'm travelling to london,plug type,international plugs and sockets
clinc,are socket converters something i need to bring if going to australia,plug type,international plugs and sockets
clinc,can i use electronic devices in mexico without a socket converter,plug type,international plugs and sockets
clinc,are socket converters needed if i'm going to cape town,plug type,international plugs and sockets
clinc,does sweden use the same kind of socket or do i need a converter,plug type,international plugs and sockets
clinc,what plug type is used internationally,plug type,international plugs and sockets
clinc,what's the plug type in honduras,plug type,international plugs and sockets
clinc,when would you change my tires,tire change,tire change timeframe
clinc,when is the next time i should get my tires changed,tire change,tire change timeframe
clinc,how soon should i get my tires changed,tire change,tire change timeframe
clinc,how often should i get my tires changed,tire change,tire change timeframe
clinc,do you know when i should get my tires changed next,tire change,tire change timeframe
clinc,when should my tires be changed,tire change,tire change timeframe
clinc,i need to know when i should change my tires,tire change,tire change timeframe
clinc,how soon till i need to change my tires,tire change,tire change timeframe
clinc,can you tell me when my tires have to be changed,tire change,tire change timeframe
clinc,am i almost due for a tire change,tire change,tire change timeframe
clinc,when is my car due for an tire change,tire change,tire change timeframe
clinc,how do i know when to get the tires changed on my car,tire change,tire change timeframe
clinc,how often should my tires be changed,tire change,tire change timeframe
clinc,how often should i change the tires on my car,tire change,tire change timeframe
clinc,i replaced tires last june when should i do it again,tire change,tire change timeframe
clinc,on feb 3rd i changed my tires are they still good,tire change,tire change timeframe
clinc,my tires are 29 months old should u change them,tire change,tire change timeframe
clinc,when do my tires need changing after i replaced them last week,tire change,tire change timeframe
clinc,in september i changed my tires are they in need of changing,tire change,tire change timeframe
clinc,how do i know if it is time to replace my tires,tire change,tire change timeframe
clinc,how long does the average set of tire last before needing replacement,tire change,tire change timeframe
clinc,how long are my tires expected to last before needing to be replaced,tire change,tire change timeframe
clinc,how many miles are my tires rated for,tire change,tire change timeframe
clinc,what is the time for a tire change,tire change,tire change timeframe
clinc,my tires should be changed when,tire change,tire change timeframe
clinc,tell me when to get my tires changed,tire change,tire change timeframe
clinc,when is it time for a change in tires,tire change,tire change timeframe
clinc,what is the timeframe for getting my tires changed,tire change,tire change timeframe
clinc,tell me when i'll need new tires,tire change,tire change timeframe
clinc,when will my tires need to be changed,tire change,tire change timeframe
clinc,convert 200 us dollars to british pounds,exchange rate,currency exchange
clinc,how many japanese yen are in a us dollar,exchange rate,currency exchange
clinc,how much is 5 us dollars worth in canadian dollars,exchange rate,currency exchange
clinc,can you tell me what 100 british pounds equals in us dollars,exchange rate,currency exchange
clinc,what is the exchange rate between us dollars and japanese yen,exchange rate,currency exchange
clinc,whats the current exchange rate between usd and eur,exchange rate,currency exchange
clinc,what's the exhange rate between mxn and gbp,exchange rate,currency exchange
clinc,what is the current exchange rate between mxn and eur,exchange rate,currency exchange
clinc,what's the exchange rate between ils and usd,exchange rate,currency exchange
clinc,what is the usd mxn exchange rate,exchange rate,currency exchange
clinc,how many mexican pesos is a us dollar worth,exchange rate,currency exchange
clinc,how much is one us dollar in british pounds,exchange rate,currency exchange
clinc,whats the exchange rate for us dollars to british pounds,exchange rate,currency exchange
clinc,what is a british pound worth in mexican pesos,exchange rate,currency exchange
clinc,how many mexican pesos can i get for one us dollar,exchange rate,currency exchange
clinc,look up the rate of exchange between pesos and usd,exchange rate,currency exchange
clinc,find me the exchange rate between usd and cad,exchange rate,currency exchange
clinc,what is the exchange rate between euros and pesos,exchange rate,currency exchange
clinc,tell me the current exchange rate between cad and euros,exchange rate,currency exchange
clinc,what is the present exchange rate between usd and british pound,exchange rate,currency exchange
clinc,convert 20 yen to dollars,exchange rate,currency exchange
clinc,how many dollars can i get for 20 yen,exchange rate,currency exchange
clinc,how many dollars is 20 yen worth,exchange rate,currency exchange
